frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
1,0.07051210000000001,-0.50788784,-0.3033518,-0.06308806,-0.12561858,-0.13479742,-0.057127908,0.31005609999999995,-0.124685116,0.040097475,0.28442553,0.09697761,-0.0009187313000000001,-0.14041393,0.028566945,0.10336227,-0.54382694,-0.10604896,0.023139056,0.28008345,-0.32837427,0.015917404,0.5371518,-0.26510406,-0.073984355,0.7706162,-0.14082152,0.0040729734999999994,0.7832531999999999,0.1480067,0.16183323,0.5547254,0.1789304,0.18580379,0.29564643,0.18419509,-0.080444984,0.8406514,0.018944744,-0.17917281,1.0500928999999999,0.057738338,-0.25169164,0.91603565,0.10432047400000001,-0.21666729999999998,0.96777445,0.12132516,-0.24977732,0.9655233,0.062357462999999995,-0.11278272,0.9838606,0.11048812400000001,-0.18608595,0.9797162,-0.025006175,-0.008515216410160066,0.2972407937049866,-0.013853754848241806
2,0.098708525,-0.50331694,-0.29293865,-0.05872202,-0.12513676,-0.14030044,-0.045673705999999994,0.30976897,-0.12941018,0.028934501,0.28316805,0.10019975,-0.012227967,-0.14070058,0.03244695,0.1175693,-0.53742945,-0.09652041,0.042468045,0.28599927,-0.3230064,0.043211095,0.54276323,-0.26277816,-0.05892424,0.7716776,-0.14068082,-0.00734972,0.7770811,0.15365522,0.1523639,0.5514,0.190403,0.17790551,0.29323540000000003,0.18275942,-0.08019999400000001,0.8369731,0.019296536,-0.18590555,1.042802,0.054520625999999996,-0.2573583,0.9061945,0.093774006,-0.22500214,0.95827186,0.11393066,-0.25422108,0.9564415999999999,0.053034477000000003,-0.12144916,0.9773324000000001,0.109928355,-0.18575454,0.9741042999999999,-0.029781777000000002,-0.008369602262973784,0.29646849632263184,-0.014605212956666946
3,0.109358005,-0.5047839,-0.2836951,-0.057145104,-0.12894967,-0.1328368,-0.046716645,0.30678165,-0.13035752,0.03035523,0.28485540000000004,0.099556655,-0.016095247,-0.14045931,0.04168046,0.12774275,-0.53381383,-0.08574656,0.026230281,0.28141895,-0.32332665,0.026599789,0.5396918,-0.2687521,-0.07894085,0.76673627,-0.14476615,-0.02150417,0.7762871,0.14973438,0.14676914,0.5575680000000001,0.19151995,0.16742788,0.29876724,0.19208771,-0.09747321,0.8328331,0.0155769875,-0.1965026,1.0397885,0.04987375,-0.27423525,0.9067171999999999,0.08991437,-0.23978207,0.9575703000000001,0.10982187,-0.26859003,0.95643806,0.048683665999999994,-0.13540746,0.97201014,0.10657183,-0.19890529,0.97027457,-0.03379205,-0.008180707693099977,0.2958185076713562,-0.015400432050228119
4,0.09840609,-0.45542318,-0.326563,-0.09643993,-0.12031482,-0.12777379,-0.035864394,0.31227532,-0.13452479999999997,0.025052728,0.28855127,0.10250385,-0.07342772,-0.12798339,0.047029707999999996,0.118889384,-0.49796042,-0.08031933,0.008902209,0.28782040000000003,-0.29926926,0.026332425,0.54742956,-0.25906342,-0.09983781,0.768968,-0.1436832,-0.06497675,0.7730504,0.15917853,0.10497641,0.5563359,0.2051982,0.074757166,0.29978699999999997,0.20338456,-0.13334838,0.83174413,0.0192274,-0.23044464,1.040852,0.049897924,-0.30770358,0.9105061,0.10091560000000001,-0.27049494,0.9614345,0.11604344,-0.30430466,0.95880663,0.057274424000000004,-0.16636465,0.97332275,0.104136296,-0.24121635,0.9678955,-0.03235476,-0.005405833013355732,0.3004133105278015,-0.016010478138923645
5,0.047415115,-0.3779297,-0.29177737,-0.20801856,-0.07239425,-0.13520631,-0.014162200000000002,0.31355935,-0.13985017,0.017196704,0.28630757,0.106447585,-0.12626286,-0.11652919999999999,0.06143676,0.102340795,-0.46631184,-0.055575084000000004,-0.086702116,0.28867203,-0.30661473,-0.0067999995999999995,0.53430676,-0.26352313,-0.12386724,0.75481105,-0.13170971,-0.14292017,0.71895933,0.1807509,-0.04162172,0.46236297,0.24670978,-0.19216563,0.26100662,0.1979128,-0.1817059,0.8009943,0.032498635,-0.29039985,1.0084238,0.05793101,-0.36981288,0.8727004,0.083875105,-0.33922875,0.9231988999999999,0.109591715,-0.36046982,0.9236349,0.045050662000000005,-0.23530573,0.9393282,0.11972256,-0.28142402,0.9415722,-0.029161865,0.0015172520652413368,0.29993346333503723,-0.016701292246580124
6,0.06770746400000001,-0.38828194,-0.26579612,-0.20723586,-0.08772977400000001,-0.13120736,-0.018383596000000002,0.30174977,-0.14244774,0.02166443,0.2740037,0.105654754,-0.15075558,-0.11742096,0.06685267,0.100729175,-0.45660839999999997,-0.040982764,-0.26972732,0.3170367,-0.2160029,-0.07721165,0.48527318,-0.25410634,-0.15096617,0.721499,-0.11775260000000001,-0.15342855,0.6703968000000001,0.19182938,-0.13248238,0.38575906,0.22378115,-0.37758502,0.31946617,0.21190359,-0.1886773,0.7635831999999999,0.049399614,-0.28739268,0.97235584,0.07149162,-0.3681308,0.8407191999999999,0.108183764,-0.33694524,0.89123297,0.13010515,-0.36043802,0.8884449000000001,0.06683274,-0.23319632,0.90550447,0.13454902,-0.28402567,0.90169203,-0.010119984,0.00164041668176651,0.2878767251968384,-0.01839649304747581
7,0.17926003,-0.45390052,-0.3030177,-0.051097135999999994,-0.12048244,-0.17285794,-0.018524991,0.29804608,-0.13662273,-0.00019067363,0.26932555,0.10448640000000001,-0.035803977,-0.14375912,0.041261297,0.18328246,-0.50338125,-0.037760574,-0.3088391,0.57114506,-0.2766133,-0.07093015,0.5200235,-0.29845822,-0.08590801,0.7433728000000001,-0.14425248,-0.14640437,0.72392297,0.14946313,-0.25935203,0.47714394,0.19292784,-0.47567070000000006,0.5823017,0.1542319,-0.13773231,0.79630613,0.0043263827,-0.24685633,0.9990661,0.010244012,-0.31031537,0.8611711,0.052895155,-0.28549528,0.91549647,0.07200289,-0.30951256,0.9075211,0.010079302,-0.18503259,0.9424099,0.07322491,-0.23581749,0.9271733,-0.06825106,-0.009357832372188568,0.2836858034133911,-0.016068164259195328
8,0.15916242,-0.5531865,-0.21392563,0.0019445773000000002,-0.15601593,-0.12107517,-0.05581256,0.26924205,-0.1303095,0.024779499,0.26165279999999996,0.10004033,0.06967582,-0.15600394,0.046954334,0.21496364,-0.5651033000000001,-0.009362057,-0.2896164,0.69510597,-0.17444853,-0.14973295,0.5470235,-0.30894834,-0.060299173,0.74138916,-0.14815903,-0.04558705,0.73922634,0.1250547,-0.22515012,0.5482471999999999,0.18216336,-0.39187196,0.7060816999999999,0.08962198,-0.05915201,0.79189104,-0.0114064915,-0.14818995,0.99420154,-0.0020655459,-0.21444565,0.86369246,0.056222222999999995,-0.18524212,0.9169769,0.06953259,-0.21706781,0.9068537,0.01167997,-0.0846912,0.9383471,0.05658620599999999,-0.1508989,0.9173959,-0.07331926400000001,-0.015516530722379684,0.2654474377632141,-0.015134587883949282
9,0.19256815,-0.5128153,-0.21527566,-0.051599346,-0.15532225,-0.13257238,-0.03530226,0.27832258,-0.14040832,0.015937293,0.27264282,0.10056409,-0.039171033,-0.15602456,0.09099202599999999,0.25331149,-0.48706472,0.05138182,-0.2912804,0.70406026,-0.19146223,-0.15890646,0.5301632,-0.30840164,-0.041137993,0.7385078,-0.17119589999999998,-0.017874837,0.75591385,0.11733131,-0.22507674,0.6311241999999999,0.248604,-0.37533858,0.8156494000000001,0.16622669,-0.03536102,0.79963833,-0.026267693999999998,-0.14259143,0.9964415999999999,-0.005890354499999999,-0.19632347,0.85782963,0.042837635,-0.17165273,0.9126752,0.059557527,-0.20100768,0.9037883,0.00036280602,-0.072825655,0.94364196,0.050576694000000005,-0.13583644,0.9246814,-0.08439531,-0.009682483039796352,0.275482714176178,-0.019922114908695217
10,0.15727043,-0.43068588,-0.21692324,-0.14706308,-0.13504753,-0.13576591,-0.03513061,0.28084436,-0.14176716,0.02806567,0.27523404,0.10049029,-0.123485304,-0.12970364,0.09398708,0.18487066,-0.43185730000000006,0.041822296,-0.32046440000000004,0.68263817,-0.14706604,-0.19923168,0.5202684,-0.28595498,-0.09860707,0.737617,-0.15643755,-0.03489648,0.75886214,0.125747,-0.19476177,0.6221085,0.2985512,-0.36045486,0.7875201000000001,0.21356359,-0.077794604,0.7988371999999999,-0.012766291,-0.17619339,0.9957957000000001,0.028313372000000003,-0.2199521,0.8598789000000001,0.09358381,-0.1897303,0.9139046999999999,0.10201457,-0.23444223,0.9051225,0.052918993,-0.09650296,0.9409908000000001,0.06586841,-0.19391872,0.9216704,-0.047660954000000005,-0.003532469272613525,0.2780392169952393,-0.02063843607902527
11,-0.0034622109999999998,-0.48891115,-0.19706273,-0.2014226,-0.10249811,-0.14962856,-0.018340835,0.28207096,-0.14627221,0.021523808999999998,0.27739218,0.10451464,-0.18716529,-0.100046806,0.07595697,0.010969752,-0.49239925,0.05345922,-0.29071864,0.5477846,-0.19543257,-0.09383984,0.47574276,-0.3282105,-0.11528223,0.7110920999999999,-0.18235448,-0.050931245,0.73957,0.11317138,-0.05991018,0.50942206,0.2696421,-0.28607377,0.6045451999999999,0.23703158,-0.11434542,0.780489,-0.028235687000000002,-0.23784284,0.96431875,0.020972287000000003,-0.24147588,0.8279815,0.1001576,-0.21950775,0.8863943000000001,0.09896596,-0.2725787,0.86709833,0.062343672,-0.14390899,0.9249331000000001,0.0405526,-0.26096368,0.88224554,-0.04614824,0.001591486856341362,0.2797315716743469,-0.020878784358501438
12,-0.05162026,-0.49124363,-0.20515488,-0.21132477,-0.09099409,-0.13312592,-0.01757763,0.2919886,-0.14588018,0.023854211,0.28097975,0.10454839999999999,-0.18425024,-0.09456200000000001,0.07940657400000001,-0.039261803,-0.5053313,0.021346359,-0.30217454,0.5074605999999999,-0.19938654,-0.08448877,0.49610555,-0.32397577,-0.12345845,0.72410643,-0.16528036,-0.06953,0.73362386,0.13898407,0.00789905,0.49336427,0.26374665,-0.2353408,0.5102909999999999,0.21840708,-0.13569358,0.7846555000000001,-0.006122196,-0.27414832,0.9665689000000001,0.020010683999999997,-0.31555229999999995,0.81973946,0.060728483,-0.29664509999999994,0.8762346,0.08104337,-0.32253078,0.8673482,0.019434124,-0.20015387,0.9174136999999999,0.07942828,-0.25761208,0.8986854999999999,-0.061716944,0.0031382907181978226,0.2864841818809509,-0.020665887743234638
13,-0.119017385,-0.49825907,-0.27778772,-0.17520845,-0.085148826,-0.15530102,-0.017158508,0.31058559999999996,-0.13759376,0.020227448999999998,0.28290567,0.106209494,-0.16091023,-0.09809176,0.04889249,-0.17063794,-0.52375126,-0.037899915,-0.21409431,0.5180196,-0.1939845,0.0041383235,0.5352359,-0.31814626,-0.0747029,0.75414336,-0.16110742,-0.047221728,0.76330745,0.14696038,0.0742487,0.5304545,0.25088912,-0.12346857,0.39713478,0.17603041,-0.105249256,0.8172646,-0.0022947937,-0.2550594,1.0006542,0.01436164,-0.28933465,0.85213673,0.057919264000000005,-0.27299172,0.9110603999999999,0.07692591,-0.29784279999999996,0.89901507,0.015009873,-0.17783847,0.95727146,0.07663829,-0.23254070000000002,0.9320245,-0.06642939,0.0015344703570008278,0.296745628118515,-0.015692133456468582
14,-0.107228115,-0.42015964,-0.31484026,-0.25669923,-0.027660135,-0.19120923,0.007745574,0.31405848,-0.14021051,0.010063261,0.27429634,0.11012265,-0.2541542,-0.0594706,0.030800368999999998,-0.17365411,-0.47831923,-0.08421609,-0.17446697,0.3572385,-0.23410778,0.035049956,0.5087921,-0.27185327,-0.04136737,0.74956834,-0.13990952,-0.03732917,0.73502326,0.17343622,0.061854005,0.47467282,0.2480278,-0.09270069,0.26764545,0.22695048,-0.08373616,0.80743796,0.02518297,-0.2219159,0.9999787,0.055813752,-0.25524974,0.8548962,0.111540705,-0.23221871,0.91291404,0.12474353,-0.26924083,0.90058947,0.06891900000000001,-0.137678,0.95379573,0.10360804,-0.21936534,0.9263988999999999,-0.026759203999999998,0.008904417976737022,0.29417741298675537,-0.015043929219245909
15,-0.12207907400000001,-0.3988486,-0.28890032,-0.2749724,-0.006646600999999999,-0.196726,0.01670545,0.30663913,-0.13979839,0.003947569000000001,0.26355252,0.110397875,-0.28093190000000007,-0.047633987,0.036563747,-0.14059372,-0.44602716,-0.07617764,-0.13689138,0.31485116,-0.28729874,0.03395245,0.5125936,-0.26634509999999995,-0.0144338375,0.74445313,-0.117954865,-0.06534339,0.69613355,0.18409204,-0.05465612,0.41615504,0.23443548,-0.23278375,0.24352346,0.159813,-0.07733174400000001,0.7840718000000001,0.037614994,-0.23368098,0.96130335,0.042184904,-0.26174185,0.807531,0.06324009,-0.25500324,0.8629091999999998,0.09090236,-0.26657215,0.8569943999999999,0.024638316,-0.16750565,0.91664314,0.11174133,-0.19078869,0.9034349,-0.039532498,0.0103265093639493,0.2850958108901977,-0.014700256288051603
16,-0.06834469,-0.41720027,-0.26465395,-0.24919116,-0.034524567,-0.18991429999999998,0.015086556000000001,0.30455416,-0.14071046,0.0016994879999999999,0.2708763,0.10814049,-0.25401910000000005,-0.06655038,0.049319315999999995,-0.094332755,-0.466124,-0.021777181,-0.17252627,0.34614497,-0.30898646,0.024654124,0.5107835000000001,-0.26867217,-0.026048537000000004,0.7452696,-0.12680776,-0.09215333,0.6968591,0.17455132,-0.12564289999999997,0.41866595,0.22251214,-0.3616586,0.3330391,0.17045088,-0.09473403,0.78604656,0.028838264,-0.24520342,0.96796656,0.03679106,-0.27638727,0.8180364999999999,0.07430109,-0.26408598,0.87537324,0.095791444,-0.28400546,0.8645138000000001,0.032315012000000004,-0.17270117,0.9255266,0.10102749999999999,-0.2151578,0.90179,-0.045178253,0.00839302223175764,0.28771522641181946,-0.016284983605146408
17,-0.11807211,-0.4653097,-0.28353465,-0.21789739,-0.073531836,-0.13756648,-0.024829485,0.3013665,-0.1377511,0.03036343,0.26937616,0.10288202,-0.17327465,-0.09790172,0.07687804,-0.08763093,-0.5070279000000001,-0.037075706,-0.26690558,0.38332248,-0.2661387,-0.06431841,0.5351272,-0.30075523,-0.099445894,0.7415089,-0.11838326,-0.10023678,0.6963239,0.18597949,-0.1813989,0.43337515,0.23271820000000001,-0.42774218,0.39728084,0.17877372,-0.12945037,0.7781701999999999,0.045510307,-0.27015477,0.95726746,0.08893308,-0.2949991,0.80749273,0.13186935,-0.27755840000000004,0.8642548000000001,0.15023191,-0.31178737,0.8542794,0.093288854,-0.18653917,0.9121565999999999,0.13445494,-0.26184914,0.8917860000000001,0.0030806512,0.0027669724076986317,0.285371333360672,-0.017434541136026382
18,-0.07157405,-0.49628,-0.28961408,-0.18231845,-0.10458568,-0.13546519,-0.033722773,0.29475754,-0.13652927,0.03348305,0.26502913,0.10027389,-0.13253124,-0.122885585,0.07776421,-0.06804328,-0.5449035,-0.02320492,-0.23528242,0.37860805,-0.28731993,-0.033732157,0.535792,-0.29564625,-0.10315126,0.7352951999999999,-0.11594622,-0.102528855,0.6963752,0.18436353,-0.214444,0.45046579999999997,0.24611239999999998,-0.46943521,0.43381727,0.21487199,-0.13127157,0.77010363,0.045697242,-0.27060834,0.9433195,0.08831867,-0.2966158,0.79462653,0.13368924,-0.2793982,0.85160327,0.15119937,-0.31310564,0.84074426,0.09431072,-0.18849353,0.8985853000000001,0.13526885,-0.26223516,0.8763154000000001,0.0045392066,-0.00011986121535301208,0.2798933386802673,-0.0181276872754097
